,superficie,fecha,lat,lng,idprovincia,idmunicipio,causa,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,VELMEDIA,RACHA,SOL,Trimestre,Mes,Año,DIR_VIENTO,PRES_RANGE
127,3.0,20010801,43.229093,-8.256512,A Coruña,ABEGONDO,2,0,0,3.35,3.35,16,2,-1,1,21.2,1,19.0,23.4,< 2 m/s,12.2,10.7,Q3,agosto,2001,W,2.40000000000009
128,1.35,20010801,42.903258,-8.81752,A Coruña,NEGREIRA,2,0,0,2.2,2.2,11,1,-1,1,21.2,1,19.0,23.4,< 2 m/s,12.2,10.7,Q3,agosto,2001,W,2.40000000000009
129,1.0,20010802,43.515554,-8.137555,A Coruña,NEDA,2,0,0,1.25,1.25,6,1,-1,1,19.2,1,17.0,21.4,2-4 m/s,10.0,6.2,Q3,agosto,2001,W,4.59999999999991
130,3.5,20010804,43.080238,-9.149947,A Coruña,MUXÃÂA,2,0,0,1.53,1.53,24,4,-1,1,17.7,0,14.0,21.4,< 2 m/s,6.1,12.2,Q3,agosto,2001,W,3.69999999999993
131,2.5,20010807,43.026913,-8.741116,A Coruña,SANTA COMBA,2,0,0,1.55,1.55,11,2,-1,1,20.8,1,17.0,24.5,2-4 m/s,13.3,0.9,Q3,agosto,2001,SW,5.70000000000005
132,1.2,20010807,43.191468,-9.036306,A Coruña,LAXE,2,0,0,2.0,2.0,10,1,-1,1,20.8,1,17.0,24.5,2-4 m/s,13.3,0.9,Q3,agosto,2001,SW,5.70000000000005
133,2.7,20010807,43.266033,-8.442185,A Coruña,CULLEREDO,2,0,0,2.4,2.4,13,2,-1,1,20.8,1,17.0,24.5,2-4 m/s,13.3,0.9,Q3,agosto,2001,SW,5.70000000000005
134,2.0,20010809,42.791858,-8.570143,A Coruña,TEO,2,0,0,1.55,1.55,16,2,-1,1,19.0,0,16.6,21.5,2-4 m/s,9.7,11.1,Q3,agosto,2001,N,6.0
135,3.5,20010810,42.673902,-8.91086,A Coruña,BOIRO,2,0,0,1.3,1.3,22,3,-1,1,19.6,0,16.0,23.3,4-6 m/s,13.3,12.7,Q3,agosto,2001,NE,1.30000000000007
136,1.4,20010810,43.124887,-8.833016,A Coruña,CORISTANCO,2,0,0,3.15,3.15,10,2,-1,1,19.6,0,16.0,23.3,4-6 m/s,13.3,12.7,Q3,agosto,2001,NE,1.30000000000007
137,1.4,20010811,43.240732,-8.670253,A Coruña,CARBALLO,4,0,0,2.2,2.2,22,4,-1,1,20.9,0,15.4,26.4,< 2 m/s,6.7,12.8,Q3,agosto,2001,NE,3.29999999999995
138,1.5,20010811,43.076461,-9.204368,A Coruña,MUXÃÂA,2,0,0,2.15,2.15,21,5,-1,1,20.9,0,15.4,26.4,< 2 m/s,6.7,12.8,Q3,agosto,2001,NE,3.29999999999995
139,2.0,20010811,42.837542,-8.664463,A Coruña,BRIÃâN,2,0,0,2.1,2.1,27,5,-1,1,20.9,0,15.4,26.4,< 2 m/s,6.7,12.8,Q3,agosto,2001,NE,3.29999999999995
140,1.22,20010811,42.95347,-8.862045,A Coruña,NEGREIRA,2,0,0,1.1,1.1,11,2,-1,1,20.9,0,15.4,26.4,< 2 m/s,6.7,12.8,Q3,agosto,2001,NE,3.29999999999995
141,3.0,20010811,42.802734,-8.589146,A Coruña,TEO,2,0,0,2.2,2.2,24,4,-1,1,20.9,0,15.4,26.4,< 2 m/s,6.7,12.8,Q3,agosto,2001,NE,3.29999999999995
142,2.0,20010812,43.513472,-8.237342,A Coruña,FERROL,2,0,0,3.55,3.55,11,2,-1,1,18.8,0,15.4,22.2,< 2 m/s,8.3,12.9,Q3,agosto,2001,N,3.5
143,3.7,20010812,43.513472,-8.237342,A Coruña,FERROL,2,0,0,4.1,4.1,10,1,-1,1,18.8,0,15.4,22.2,< 2 m/s,8.3,12.9,Q3,agosto,2001,N,3.5
144,8.0,20010812,42.802734,-8.589146,A Coruña,TEO,2,0,0,2.4,2.4,29,5,-1,1,18.8,0,15.4,22.2,< 2 m/s,8.3,12.9,Q3,agosto,2001,N,3.5
145,6.5,20010812,43.124887,-8.833016,A Coruña,CORISTANCO,2,0,0,3.45,3.45,22,3,-1,1,18.8,0,15.4,22.2,< 2 m/s,8.3,12.9,Q3,agosto,2001,N,3.5
146,1.0,20010813,43.034146,-8.254843,A Coruña,FRADES,2,0,0,1.1,1.1,6,1,-1,1,20.0,1,15.6,24.4,< 2 m/s,8.9,12.0,Q3,agosto,2001,SW,5.59999999999991
147,1.0,20010813,43.513472,-8.237342,A Coruña,FERROL,2,0,0,2.4,2.4,17,3,-1,1,20.0,1,15.6,24.4,< 2 m/s,8.9,12.0,Q3,agosto,2001,SW,5.59999999999991
148,1.5,20010813,42.780977,-8.802512,A Coruña,LOUSAME,2,0,0,2.45,2.45,31,5,-1,1,20.0,1,15.6,24.4,< 2 m/s,8.9,12.0,Q3,agosto,2001,SW,5.59999999999991
149,1.0,20010814,42.53267,-9.026022,A Coruña,RIBEIRA,2,0,0,1.25,1.25,23,3,-1,1,20.3,0,18.0,22.6,2-4 m/s,8.6,7.9,Q3,agosto,2001,SW,2.60000000000002
150,1.5,20010814,42.904709,-9.268711,A Coruña,FISTERRA,2,0,0,2.35,2.35,21,3,-1,1,20.3,0,18.0,22.6,2-4 m/s,8.6,7.9,Q3,agosto,2001,SW,2.60000000000002
151,1.5,20010814,43.115375,-8.336163,A Coruña,ORDES,2,0,0,1.25,1.25,16,1,-1,1,20.3,0,18.0,22.6,2-4 m/s,8.6,7.9,Q3,agosto,2001,SW,2.60000000000002
152,1.0,20010815,43.045481,-9.179648,A Coruña,MUXÃÂA,2,0,0,1.05,1.05,6,1,-1,1,17.8,1,15.9,19.6,< 2 m/s,8.9,5.1,Q3,agosto,2001,W,8.10000000000002
153,1.5,20010815,43.229093,-8.256512,A Coruña,ABEGONDO,4,0,0,2.4,2.4,13,2,-1,1,17.8,1,15.9,19.6,< 2 m/s,8.9,5.1,Q3,agosto,2001,W,8.10000000000002
154,2.0,20010824,43.124887,-8.833016,A Coruña,CORISTANCO,4,0,0,1.25,1.25,26,3,-1,1,20.4,0,17.5,23.2,< 2 m/s,6.7,9.9,Q3,agosto,2001,NW,5.79999999999995
155,1.0,20010825,43.100946,-8.367323,A Coruña,ORDES,2,0,0,2.0,2.0,11,1,-1,1,22.0,0,17.8,26.2,< 2 m/s,6.4,6.6,Q3,agosto,2001,W,4.0
156,1.04,20010825,42.85849,-9.096309,A Coruña,CARNOTA,2,0,0,3.0,3.0,6,1,-1,1,22.0,0,17.8,26.2,< 2 m/s,6.4,6.6,Q3,agosto,2001,W,4.0
157,1.0,20010825,42.935457,-9.154093,A Coruña,CEE,2,0,0,2.1,2.1,16,2,-1,1,22.0,0,17.8,26.2,< 2 m/s,6.4,6.6,Q3,agosto,2001,W,4.0
158,1.0,20010826,42.917476,-9.082862,A Coruña,MAZARICOS,2,0,0,2.3,2.3,17,2,-1,1,20.0,1,17.4,22.6,2-4 m/s,15.6,3.9,Q3,agosto,2001,E,1.70000000000005
159,3.0,20010826,43.141956,-9.006419,A Coruña,VIMIANZO,2,0,0,3.1,3.1,22,3,-1,1,20.0,1,17.4,22.6,2-4 m/s,15.6,3.9,Q3,agosto,2001,E,1.70000000000005
160,1.2,20010826,43.16157,-9.076537,A Coruña,VIMIANZO,2,0,0,1.1,1.1,11,2,-1,1,20.0,1,17.4,22.6,2-4 m/s,15.6,3.9,Q3,agosto,2001,E,1.70000000000005
161,2.0,20010826,42.786588,-8.648783,A Coruña,PADRÃâN,4,0,0,2.1,2.1,16,3,-1,1,20.0,1,17.4,22.6,2-4 m/s,15.6,3.9,Q3,agosto,2001,E,1.70000000000005
162,1.0,20010901,43.16157,-9.076537,A Coruña,VIMIANZO,2,0,0,1.05,1.05,6,1,-1,1,19.1,0,16.0,22.2,6-8 m/s,16.9,9.7,Q3,septiembre,2001,NE,3.70000000000005
163,1.0,20010901,42.732381,-8.950453,A Coruña,PORTO DO SON,2,0,0,2.05,2.05,17,2,-1,1,19.1,0,16.0,22.2,6-8 m/s,16.9,9.7,Q3,septiembre,2001,NE,3.70000000000005
164,1.0,20010902,43.294596,-8.801955,A Coruña,MALPICA DE BERGANTIÃâOS,2,0,0,1.0,1.0,17,2,-1,1,19.8,0,15.2,24.4,< 2 m/s,9.7,10.9,Q3,septiembre,2001,E,3.29999999999995
165,1.2,20010902,43.123248,-9.058135,A Coruña,VIMIANZO,2,0,0,1.3,1.3,11,2,-1,1,19.8,0,15.2,24.4,< 2 m/s,9.7,10.9,Q3,septiembre,2001,E,3.29999999999995
166,1.0,20010903,42.584255,-8.976199,A Coruña,RIBEIRA,2,0,0,0.4,0.4,5,1,-1,1,18.4,0,16.2,20.5,2-4 m/s,12.2,11.0,Q3,septiembre,2001,N,4.39999999999998
167,4.0,20010903,43.124887,-8.833016,A Coruña,CORISTANCO,2,0,0,3.55,3.55,33,3,-1,1,18.4,0,16.2,20.5,2-4 m/s,12.2,11.0,Q3,septiembre,2001,N,4.39999999999998
168,1.0,20010903,43.137621,-8.789613,A Coruña,CORISTANCO,2,0,0,3.0,3.0,1,3,-1,1,18.4,0,16.2,20.5,2-4 m/s,12.2,11.0,Q3,septiembre,2001,N,4.39999999999998
169,1.77,20010903,42.97541,-9.119204,A Coruña,DUMBRÃÂA,2,0,0,2.05,2.05,11,2,-1,1,18.4,0,16.2,20.5,2-4 m/s,12.2,11.0,Q3,septiembre,2001,N,4.39999999999998
170,4.0,20010904,42.695928,-9.004175,A Coruña,PORTO DO SON,2,0,0,2.05,2.05,16,1,-1,1,19.0,0,16.8,21.1,4-6 m/s,13.3,9.1,Q3,septiembre,2001,NE,1.60000000000002
171,2.0,20010904,42.607448,-8.999427,A Coruña,RIBEIRA,2,0,0,1.4,1.4,11,2,-1,1,19.0,0,16.8,21.1,4-6 m/s,13.3,9.1,Q3,septiembre,2001,NE,1.60000000000002
172,1.8,20010904,43.068876,-8.926821,A Coruña,ZAS,2,0,0,2.35,2.35,11,2,-1,1,19.0,0,16.8,21.1,4-6 m/s,13.3,9.1,Q3,septiembre,2001,NE,1.60000000000002
173,3.0,20010904,43.090515,-9.133139,A Coruña,MUXÃÂA,2,0,0,2.15,2.15,10,1,-1,1,19.0,0,16.8,21.1,4-6 m/s,13.3,9.1,Q3,septiembre,2001,NE,1.60000000000002
174,1.5,20010905,42.863547,-8.073961,A Coruña,SANTISO,2,0,0,1.35,1.35,18,2,-1,1,19.9,0,16.4,23.4,6-8 m/s,13.6,10.7,Q3,septiembre,2001,NE,2.0
175,1.1,20010905,43.291593,-8.495562,A Coruña,ARTEIXO,2,0,0,1.55,1.55,11,3,-1,1,19.9,0,16.4,23.4,6-8 m/s,13.6,10.7,Q3,septiembre,2001,NE,2.0
176,1.5,20010906,43.351181,-8.482594,A Coruña,ARTEIXO,1,0,0,2.45,2.45,32,3,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
177,1.2,20010906,43.036098,-8.892316,A Coruña,SANTA COMBA,2,0,0,3.55,3.55,11,1,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
178,4.0,20010906,43.501867,-8.287932,A Coruña,FERROL,4,0,0,2.3,2.3,12,3,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
179,1.0,20010906,43.546643,-8.284681,A Coruña,FERROL,2,0,0,0.25,0.25,8,1,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
180,1.8,20010906,42.732381,-8.950453,A Coruña,PORTO DO SON,2,0,0,2.45,2.45,12,2,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
181,1.4,20010906,43.506013,-8.11102,A Coruña,NEDA,1,0,0,0.55,0.55,6,1,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
182,1.3,20010906,43.074649,-9.055546,A Coruña,VIMIANZO,2,0,0,2.0,2.0,17,3,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
183,4.15,20010906,43.16157,-9.076537,A Coruña,VIMIANZO,2,0,0,1.3,1.3,14,8,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
184,1.9,20010906,42.973696,-8.862134,A Coruña,SANTA COMBA,1,0,0,1.3,1.3,15,2,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
185,1.08,20010906,42.990393,-8.908956,A Coruña,MAZARICOS,2,0,0,1.35,1.35,6,1,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
186,4.0,20010906,42.687163,-8.976258,A Coruña,PORTO DO SON,2,0,0,3.0,3.0,16,2,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
187,2.5,20010906,43.085602,-8.552529,A Coruña,TORDOIA,2,0,0,1.4,1.4,14,2,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
188,2.8,20010906,42.607448,-8.999427,A Coruña,RIBEIRA,2,0,0,3.25,3.25,19,1,-1,1,18.8,0,15.6,22.0,4-6 m/s,13.6,10.0,Q3,septiembre,2001,NE,3.10000000000002
189,1.5,20010907,42.607448,-8.999427,A Coruña,RIBEIRA,2,0,0,0.4,0.4,11,2,-1,1,18.2,0,15.8,20.6,4-6 m/s,11.4,8.3,Q3,septiembre,2001,NE,1.89999999999998
190,2.0,20010907,42.687163,-8.976258,A Coruña,PORTO DO SON,2,0,0,3.15,3.15,16,2,-1,1,18.2,0,15.8,20.6,4-6 m/s,11.4,8.3,Q3,septiembre,2001,NE,1.89999999999998
191,1.5,20010908,42.81202,-8.765401,A Coruña,ROIS,2,0,0,0.4,0.4,10,2,-1,1,18.2,0,15.0,21.4,4-6 m/s,11.1,10.0,Q3,septiembre,2001,N,2.80000000000007
192,1.4,20010908,42.780977,-8.802512,A Coruña,LOUSAME,2,0,0,2.1,2.1,8,1,-1,1,18.2,0,15.0,21.4,4-6 m/s,11.1,10.0,Q3,septiembre,2001,N,2.80000000000007
193,3.7,20010908,42.883818,-8.802674,A Coruña,NEGREIRA,2,0,0,4.1,4.1,11,2,-1,1,18.2,0,15.0,21.4,4-6 m/s,11.1,10.0,Q3,septiembre,2001,N,2.80000000000007
194,6.0,20010908,42.780977,-8.802512,A Coruña,LOUSAME,2,0,0,3.35,3.35,32,5,-1,1,18.2,0,15.0,21.4,4-6 m/s,11.1,10.0,Q3,septiembre,2001,N,2.80000000000007
195,7.0,20010908,42.780977,-8.802512,A Coruña,LOUSAME,2,0,0,3.0,3.0,21,5,-1,1,18.2,0,15.0,21.4,4-6 m/s,11.1,10.0,Q3,septiembre,2001,N,2.80000000000007
196,1.6,20010908,42.903258,-8.81752,A Coruña,NEGREIRA,4,0,0,2.35,2.35,11,1,-1,1,18.2,0,15.0,21.4,4-6 m/s,11.1,10.0,Q3,septiembre,2001,N,2.80000000000007
197,1.01,20010908,42.700129,-8.928184,A Coruña,BOIRO,2,0,0,2.4,2.4,13,2,-1,1,18.2,0,15.0,21.4,4-6 m/s,11.1,10.0,Q3,septiembre,2001,N,2.80000000000007
198,1.3,20010909,43.045481,-9.179648,A Coruña,MUXÃÂA,2,0,0,1.1,1.1,6,1,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
199,1.0,20010909,43.351181,-8.482594,A Coruña,ARTEIXO,2,0,0,2.05,2.05,9,2,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
200,3.0,20010909,43.515554,-8.137555,A Coruña,NEDA,2,0,0,1.45,1.45,11,2,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
201,1.2,20010909,42.607448,-8.999427,A Coruña,RIBEIRA,2,0,0,1.15,1.15,1,1,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
202,2.1,20010909,42.732381,-8.950453,A Coruña,PORTO DO SON,2,0,0,3.2,3.2,7,1,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
203,4.0,20010909,43.367059,-8.090466,A Coruña,MONFERO,4,0,0,2.5,2.5,24,5,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
204,2.5,20010909,42.780977,-8.802512,A Coruña,LOUSAME,1,0,0,2.25,2.25,10,1,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
205,1.08,20010909,42.940961,-9.28126,A Coruña,FISTERRA,1,0,0,3.15,3.15,10,1,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
206,3.0,20010909,43.501867,-8.287932,A Coruña,FERROL,2,0,0,3.3,3.3,27,5,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
207,2.0,20010909,43.004175,-8.579855,A Coruña,TRAZO,2,0,0,2.2,2.2,27,3,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
208,1.3,20010909,42.53267,-9.026022,A Coruña,RIBEIRA,2,0,0,2.55,2.55,6,1,-1,1,19.0,0,15.3,22.8,4-6 m/s,15.3,10.6,Q3,septiembre,2001,E,3.39999999999998
209,3.0,20010910,42.607448,-8.999427,A Coruña,RIBEIRA,2,0,0,2.25,2.25,4,2,-1,1,18.7,0,15.0,22.4,4-6 m/s,12.2,10.8,Q3,septiembre,2001,NE,2.89999999999998
210,3.0,20010910,42.780977,-8.802512,A Coruña,LOUSAME,2,0,0,3.55,3.55,10,1,-1,1,18.7,0,15.0,22.4,4-6 m/s,12.2,10.8,Q3,septiembre,2001,NE,2.89999999999998
211,3.45,20010910,43.27734,-8.97354,A Coruña,PONTECESO,2,0,0,1.3,1.3,26,4,-1,1,18.7,0,15.0,22.4,4-6 m/s,12.2,10.8,Q3,septiembre,2001,NE,2.89999999999998
212,2.5,20010910,43.590545,-8.201348,A Coruña,VALDOVIÃâO,2,0,0,3.55,3.55,17,3,-1,1,18.7,0,15.0,22.4,4-6 m/s,12.2,10.8,Q3,septiembre,2001,NE,2.89999999999998
213,1.2,20010910,43.034389,-8.947608,A Coruña,ZAS,2,0,0,1.35,1.35,6,1,-1,1,18.7,0,15.0,22.4,4-6 m/s,12.2,10.8,Q3,septiembre,2001,NE,2.89999999999998
214,1.4,20010910,43.223627,-8.341676,A Coruña,ABEGONDO,2,0,0,2.0,2.0,18,4,-1,1,18.7,0,15.0,22.4,4-6 m/s,12.2,10.8,Q3,septiembre,2001,NE,2.89999999999998
215,2.0,20010910,42.780977,-8.802512,A Coruña,LOUSAME,2,0,0,2.35,2.35,16,2,-1,1,18.7,0,15.0,22.4,4-6 m/s,12.2,10.8,Q3,septiembre,2001,NE,2.89999999999998
216,5.0,20010910,42.845404,-8.623962,A Coruña,AMES,2,0,0,2.15,2.15,16,2,-1,1,18.7,0,15.0,22.4,4-6 m/s,12.2,10.8,Q3,septiembre,2001,NE,2.89999999999998
217,1.0,20010911,42.788592,-8.608497,A Coruña,TEO,2,0,0,1.0,1.0,26,3,-1,1,19.1,0,14.2,24.0,2-4 m/s,9.7,10.9,Q3,septiembre,2001,E,2.60000000000002
218,1.0,20010911,42.997438,-8.682929,A Coruña,VAL DO DUBRA,2,0,0,1.5,1.5,22,2,-1,1,19.1,0,14.2,24.0,2-4 m/s,9.7,10.9,Q3,septiembre,2001,E,2.60000000000002
219,1.0,20010911,43.34019,-8.107657,A Coruña,VILARMAIOR,2,0,0,1.25,1.25,32,4,-1,1,19.1,0,14.2,24.0,2-4 m/s,9.7,10.9,Q3,septiembre,2001,E,2.60000000000002
220,1.2,20010911,42.822663,-8.958553,A Coruña,OUTES,2,0,0,1.0,1.0,21,2,-1,1,19.1,0,14.2,24.0,2-4 m/s,9.7,10.9,Q3,septiembre,2001,E,2.60000000000002
221,1.5,20010911,42.860227,-8.804536,A Coruña,BRIÃâN,2,0,0,2.1,2.1,28,2,-1,1,19.1,0,14.2,24.0,2-4 m/s,9.7,10.9,Q3,septiembre,2001,E,2.60000000000002
222,1.0,20010911,43.546643,-8.284681,A Coruña,FERROL,2,0,0,3.3,3.3,26,4,-1,1,19.1,0,14.2,24.0,2-4 m/s,9.7,10.9,Q3,septiembre,2001,E,2.60000000000002
223,1.0,20010911,42.928181,-8.211553,A Coruña,ARZÃÅ¡A,2,0,0,1.2,1.2,11,1,-1,1,19.1,0,14.2,24.0,2-4 m/s,9.7,10.9,Q3,septiembre,2001,E,2.60000000000002
224,1.0,20010912,43.558863,-8.138671,A Coruña,NARÃâN,2,0,0,1.55,1.55,11,1,-1,1,16.9,0,13.6,20.2,2-4 m/s,6.4,10.9,Q3,septiembre,2001,SW,2.79999999999995
225,1.0,20010912,42.796929,-8.74912,A Coruña,ROIS,2,0,0,1.1,1.1,4,1,-1,1,16.9,0,13.6,20.2,2-4 m/s,6.4,10.9,Q3,septiembre,2001,SW,2.79999999999995
226,1.0,20010912,43.521279,-8.309654,A Coruña,FERROL,2,0,0,1.3,1.3,16,3,-1,1,16.9,0,13.6,20.2,2-4 m/s,6.4,10.9,Q3,septiembre,2001,SW,2.79999999999995
227,1.5,20010912,43.304051,-8.648519,A Coruña,CARBALLO,4,0,0,2.25,2.25,14,2,-1,1,16.9,0,13.6,20.2,2-4 m/s,6.4,10.9,Q3,septiembre,2001,SW,2.79999999999995
228,1.0,20010912,42.854833,-8.567981,A Coruña,SANTIAGO DE COMPOSTELA,2,0,0,1.0,1.0,22,2,-1,1,16.9,0,13.6,20.2,2-4 m/s,6.4,10.9,Q3,septiembre,2001,SW,2.79999999999995
229,1.1,20010912,43.058246,-9.157875,A Coruña,MUXÃÂA,2,0,0,2.4,2.4,11,2,-1,1,16.9,0,13.6,20.2,2-4 m/s,6.4,10.9,Q3,septiembre,2001,SW,2.79999999999995
230,1.4,20010912,43.087121,-9.033492,A Coruña,VIMIANZO,2,0,0,3.0,3.0,16,3,-1,1,16.9,0,13.6,20.2,2-4 m/s,6.4,10.9,Q3,septiembre,2001,SW,2.79999999999995
231,1.0,20010912,42.720584,-8.88716,A Coruña,BOIRO,2,0,0,2.55,2.55,16,0,-1,1,16.9,0,13.6,20.2,2-4 m/s,6.4,10.9,Q3,septiembre,2001,SW,2.79999999999995
232,1.2,20010913,42.802734,-8.589146,A Coruña,TEO,2,0,0,1.1,1.1,16,4,-1,1,16.7,1,13.2,20.2,< 2 m/s,5.6,6.6,Q3,septiembre,2001,NW,2.40000000000009
233,1.0,20010913,42.732381,-8.950453,A Coruña,PORTO DO SON,2,0,0,1.25,1.25,26,2,-1,1,16.7,1,13.2,20.2,< 2 m/s,5.6,6.6,Q3,septiembre,2001,NW,2.40000000000009
234,5.4,20010914,42.709977,-8.787082,A Coruña,RIANXO,2,0,0,3.45,3.45,22,5,-1,1,16.5,0,14.7,18.3,< 2 m/s,10.8,3.8,Q3,septiembre,2001,N,1.10000000000002
235,1.6,20010914,42.851886,-8.682622,A Coruña,BRIÃâN,2,0,0,2.15,2.15,24,3,-1,1,16.5,0,14.7,18.3,< 2 m/s,10.8,3.8,Q3,septiembre,2001,N,1.10000000000002
236,1.3,20010914,42.991753,-8.989438,A Coruña,MAZARICOS,2,0,0,1.15,1.15,8,1,-1,1,16.5,0,14.7,18.3,< 2 m/s,10.8,3.8,Q3,septiembre,2001,N,1.10000000000002
237,5.0,20010915,42.732381,-8.950453,A Coruña,PORTO DO SON,2,0,0,3.4,3.4,4,6,-1,1,18.3,0,14.4,22.2,4-6 m/s,12.8,9.9,Q3,septiembre,2001,NE,1.79999999999995
238,1.3,20010915,42.826981,-8.687411,A Coruña,BRIÃâN,2,0,0,1.2,1.2,31,4,-1,1,18.3,0,14.4,22.2,4-6 m/s,12.8,9.9,Q3,septiembre,2001,NE,1.79999999999995
239,1.0,20010915,42.671189,-8.786446,A Coruña,RIANXO,2,0,0,1.25,1.25,10,3,-1,1,18.3,0,14.4,22.2,4-6 m/s,12.8,9.9,Q3,septiembre,2001,NE,1.79999999999995
240,2.0,20010915,42.687163,-8.976258,A Coruña,PORTO DO SON,2,0,0,3.1,3.1,14,2,-1,1,18.3,0,14.4,22.2,4-6 m/s,12.8,9.9,Q3,septiembre,2001,NE,1.79999999999995
241,2.0,20010915,42.572775,-8.990898,A Coruña,RIBEIRA,2,0,0,2.5,2.5,11,2,-1,1,18.3,0,14.4,22.2,4-6 m/s,12.8,9.9,Q3,septiembre,2001,NE,1.79999999999995
242,1.0,20010916,42.932283,-9.252776,A Coruña,FISTERRA,4,0,0,2.0,2.0,6,2,-1,1,18.2,0,13.6,22.8,4-6 m/s,11.1,10.2,Q3,septiembre,2001,NE,1.69999999999993
243,1.5,20010916,42.826981,-8.687411,A Coruña,BRIÃâN,2,0,0,1.45,1.45,29,3,-1,1,18.2,0,13.6,22.8,4-6 m/s,11.1,10.2,Q3,septiembre,2001,NE,1.69999999999993
244,2.4,20010916,42.826981,-8.687411,A Coruña,BRIÃâN,2,0,0,2.15,2.15,23,3,-1,1,18.2,0,13.6,22.8,4-6 m/s,11.1,10.2,Q3,septiembre,2001,NE,1.69999999999993
245,1.0,20010916,42.851886,-8.682622,A Coruña,BRIÃâN,2,0,0,1.2,1.2,12,1,-1,1,18.2,0,13.6,22.8,4-6 m/s,11.1,10.2,Q3,septiembre,2001,NE,1.69999999999993
246,1.5,20010916,42.825461,-8.801318,A Coruña,LOUSAME,2,0,0,1.5,1.5,11,1,-1,1,18.2,0,13.6,22.8,4-6 m/s,11.1,10.2,Q3,septiembre,2001,NE,1.69999999999993
247,9.0,20010916,42.792961,-8.727053,A Coruña,ROIS,2,0,0,2.2,2.2,15,2,-1,1,18.2,0,13.6,22.8,4-6 m/s,11.1,10.2,Q3,septiembre,2001,NE,1.69999999999993
248,3.8,20010917,42.572775,-8.990898,A Coruña,RIBEIRA,2,0,0,1.3,1.3,5,1,-1,1,17.5,0,15.0,20.0,6-8 m/s,12.2,10.1,Q3,septiembre,2001,NE,3.60000000000002
249,2.0,20010916,42.671189,-8.786446,A Coruña,RIANXO,2,0,0,3.3,3.3,6,1,-1,1,18.2,0,13.6,22.8,4-6 m/s,11.1,10.2,Q3,septiembre,2001,NE,1.69999999999993
250,9.0,20010916,42.837542,-8.664463,A Coruña,BRIÃâN,2,0,0,3.1,3.1,21,3,-1,1,18.2,0,13.6,22.8,4-6 m/s,11.1,10.2,Q3,septiembre,2001,NE,1.69999999999993
251,1.2,20010917,43.068876,-8.926821,A Coruña,ZAS,2,0,0,3.3,3.3,10,2,-1,1,17.5,0,15.0,20.0,6-8 m/s,12.2,10.1,Q3,septiembre,2001,NE,3.60000000000002
252,6.0,20010917,42.813059,-8.641404,A Coruña,ROIS,2,0,0,4.15,4.15,11,2,-1,1,17.5,0,15.0,20.0,6-8 m/s,12.2,10.1,Q3,septiembre,2001,NE,3.60000000000002
